fiveTuple,srcIP,dstIP,protocol,srcPort,dstPort,flowDuration,flowLength,fwdFlowLength,bwdFlowLength,packetSizeTotal,packetSizeMean,packetSizeStd,packetSizeMin,packetSizeMax,fwdPacketSizeTotal,bwdPacketSizeTotal,fwdPacketSizeMean,bwdPacketSizeMean,fwdPacketSizeStd,bwdPacketSizeStd,fwdPacketSizeMin,bwdPacketSizeMin,fwdPacketSizeMax,bwdPacketSizeMax,IATMean,IATStd,IATMin,IATMax,fwdIATTotal,bwdIATTotal,fwdIATMean,bwdIATMean,fwdIATStd,bwdIATStd,fwdIATMin,bwdIATMin,fwdIATMax,bwdIATMax
198.199.96.210--138.68.177.159--TCP--55376--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55376,287538000.000000,83.000000,0.000000,83.000000,194054.000000,2338.000000,1107.520839,322.000000,2962.000000,0.000000,194054.000000,2338.000000,2338.000000,0.000000,1107.520839,0.000000,322.000000,0.000000,2962.000000,3506000.000000,22038000.000000,1000.000000,143508000.000000,0.000000,287538000.000000,0.000000,3506000.000000,0.000000,22038000.000000,0.000000,1000.000000,0.000000,143508000.000000
198.199.96.210--138.68.177.159--TCP--38794--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38794,6436421000.000000,50.000000,0.000000,50.000000,8750.000000,175.000000,0.000000,175.000000,175.000000,0.000000,8750.000000,175.000000,175.000000,0.000000,0.000000,0.000000,175.000000,0.000000,175.000000,131355000.000000,2618000.000000,129558000.000000,145108000.000000,0.000000,6436421000.000000,0.000000,131355000.000000,0.000000,2618000.000000,0.000000,129558000.000000,0.000000,145108000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43092,198.199.96.210,138.68.177.159,TCP,43092,8080(http-alt),3726962000.000000,83.000000,0.000000,83.000000,14969.000000,180.349398,156.045517,66.000000,398.000000,0.000000,14969.000000,180.349398,180.349398,0.000000,156.045517,0.000000,66.000000,0.000000,398.000000,45450000.000000,61234000.000000,3000.000000,134390000.000000,0.000000,3726962000.000000,0.000000,45450000.000000,0.000000,61234000.000000,0.000000,3000.000000,0.000000,134390000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55562,198.199.96.210,138.68.177.159,TCP,55562,8080(http-alt),4057925000.000000,83.000000,0.000000,83.000000,15268.000000,183.951807,156.787855,66.000000,399.000000,0.000000,15268.000000,183.951807,183.951807,0.000000,156.787855,0.000000,66.000000,0.000000,399.000000,49486000.000000,61945000.000000,6000.000000,135289000.000000,0.000000,4057925000.000000,0.000000,49486000.000000,0.000000,61945000.000000,0.000000,6000.000000,0.000000,135289000.000000
198.199.96.210--138.68.177.159--TCP--38728--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38728,6439276000.000000,50.000000,0.000000,50.000000,8750.000000,175.000000,0.000000,175.000000,175.000000,0.000000,8750.000000,175.000000,175.000000,0.000000,0.000000,0.000000,175.000000,0.000000,175.000000,131413000.000000,2428000.000000,129587000.000000,143760000.000000,0.000000,6439276000.000000,0.000000,131413000.000000,0.000000,2428000.000000,0.000000,129587000.000000,0.000000,143760000.000000
198.199.96.210--138.68.177.159--TCP--58892--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58892,935512000.000000,83.000000,0.000000,83.000000,193386.000000,2329.951807,1118.803512,66.000000,2962.000000,0.000000,193386.000000,2329.951807,2329.951807,0.000000,1118.803512,0.000000,66.000000,0.000000,2962.000000,11408000.000000,34952000.000000,2000.000000,140769000.000000,0.000000,935512000.000000,0.000000,11408000.000000,0.000000,34952000.000000,0.000000,2000.000000,0.000000,140769000.000000
198.199.96.210--138.68.177.159--TCP--58644--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58644,546107000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6659000.000000,29339000.000000,1000.000000,138414000.000000,0.000000,546107000.000000,0.000000,6659000.000000,0.000000,29339000.000000,0.000000,1000.000000,0.000000,138414000.000000
198.199.96.210--138.68.177.159--TCP--50066--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50066,539570000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6580000.000000,29007000.000000,1000.000000,136093000.000000,0.000000,539570000.000000,0.000000,6580000.000000,0.000000,29007000.000000,0.000000,1000.000000,0.000000,136093000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--36850,198.199.96.210,138.68.177.159,TCP,36850,8080(http-alt),3628611000.000000,66.000000,0.000000,66.000000,13197.000000,199.954545,161.002205,66.000000,399.000000,0.000000,13197.000000,199.954545,199.954545,0.000000,161.002205,0.000000,66.000000,0.000000,399.000000,55824000.000000,63986000.000000,4000.000000,137406000.000000,0.000000,3628611000.000000,0.000000,55824000.000000,0.000000,63986000.000000,0.000000,4000.000000,0.000000,137406000.000000
198.199.96.210--138.68.177.159--TCP--58936--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58936,924086000.000000,83.000000,0.000000,83.000000,193386.000000,2329.951807,1118.803512,66.000000,2962.000000,0.000000,193386.000000,2329.951807,2329.951807,0.000000,1118.803512,0.000000,66.000000,0.000000,2962.000000,11269000.000000,34283000.000000,2000.000000,133763000.000000,0.000000,924086000.000000,0.000000,11269000.000000,0.000000,34283000.000000,0.000000,2000.000000,0.000000,133763000.000000
198.199.96.210--138.68.177.159--TCP--58640--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58640,544501000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6640000.000000,29267000.000000,1000.000000,137712000.000000,0.000000,544501000.000000,0.000000,6640000.000000,0.000000,29267000.000000,0.000000,1000.000000,0.000000,137712000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--50020,198.199.96.210,138.68.177.159,TCP,50020,8080(http-alt),4288024000.000000,81.000000,0.000000,81.000000,15816.000000,195.259259,159.954838,66.000000,398.000000,0.000000,15816.000000,195.259259,195.259259,0.000000,159.954838,0.000000,66.000000,0.000000,398.000000,53600000.000000,63137000.000000,8000.000000,134416000.000000,0.000000,4288024000.000000,0.000000,53600000.000000,0.000000,63137000.000000,0.000000,8000.000000,0.000000,134416000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55620,198.199.96.210,138.68.177.159,TCP,55620,8080(http-alt),2946326000.000000,83.000000,0.000000,83.000000,11387.000000,137.192771,135.060759,66.000000,399.000000,0.000000,11387.000000,137.192771,137.192771,0.000000,135.060759,0.000000,66.000000,0.000000,399.000000,35930000.000000,56565000.000000,2000.000000,133469000.000000,0.000000,2946326000.000000,0.000000,35930000.000000,0.000000,56565000.000000,0.000000,2000.000000,0.000000,133469000.000000
198.199.96.210--138.68.177.159--TCP--55344--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55344,141732000.000000,38.000000,0.000000,38.000000,83471.000000,2196.605263,1200.857315,66.000000,2962.000000,0.000000,83471.000000,2196.605263,2196.605263,0.000000,1200.857315,0.000000,66.000000,0.000000,2962.000000,3830000.000000,22923000.000000,1000.000000,141421000.000000,0.000000,141732000.000000,0.000000,3830000.000000,0.000000,22923000.000000,0.000000,1000.000000,0.000000,141421000.000000
198.199.96.210--138.68.177.159--TCP--55620--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55620,802042000.000000,83.000000,0.000000,83.000000,203374.000000,2450.289157,1019.450319,66.000000,2962.000000,0.000000,203374.000000,2450.289157,2450.289157,0.000000,1019.450319,0.000000,66.000000,0.000000,2962.000000,9781000.000000,32060000.000000,2000.000000,139476000.000000,0.000000,802042000.000000,0.000000,9781000.000000,0.000000,32060000.000000,0.000000,2000.000000,0.000000,139476000.000000
198.199.96.210--138.68.177.159--TCP--40238--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40238,539149000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6574000.000000,28937000.000000,1000.000000,135852000.000000,0.000000,539149000.000000,0.000000,6574000.000000,0.000000,28937000.000000,0.000000,1000.000000,0.000000,135852000.000000
198.199.96.210--138.68.177.159--TCP--55352--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55352,264862000.000000,83.000000,0.000000,83.000000,194054.000000,2338.000000,1107.520839,322.000000,2962.000000,0.000000,194054.000000,2338.000000,2338.000000,0.000000,1107.520839,0.000000,322.000000,0.000000,2962.000000,3230000.000000,20368000.000000,5000.000000,132078000.000000,0.000000,264862000.000000,0.000000,3230000.000000,0.000000,20368000.000000,0.000000,5000.000000,0.000000,132078000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58904,198.199.96.210,138.68.177.159,TCP,58904,8080(http-alt),3261077000.000000,83.000000,0.000000,83.000000,12333.000000,148.590361,141.695247,66.000000,398.000000,0.000000,12333.000000,148.590361,148.590361,0.000000,141.695247,0.000000,66.000000,0.000000,398.000000,39769000.000000,59263000.000000,3000.000000,155199000.000000,0.000000,3261077000.000000,0.000000,39769000.000000,0.000000,59263000.000000,0.000000,3000.000000,0.000000,155199000.000000
198.199.96.210--138.68.177.159--TCP--36866--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),36866,541786000.000000,83.000000,0.000000,83.000000,195182.000000,2351.590361,1078.558420,378.000000,2962.000000,0.000000,195182.000000,2351.590361,2351.590361,0.000000,1078.558420,0.000000,378.000000,0.000000,2962.000000,6607000.000000,29119000.000000,1000.000000,137827000.000000,0.000000,541786000.000000,0.000000,6607000.000000,0.000000,29119000.000000,0.000000,1000.000000,0.000000,137827000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58900,198.199.96.210,138.68.177.159,TCP,58900,8080(http-alt),2975000000.000000,83.000000,0.000000,83.000000,12006.000000,144.650602,139.369443,66.000000,393.000000,0.000000,12006.000000,144.650602,144.650602,0.000000,139.369443,0.000000,66.000000,0.000000,393.000000,36280000.000000,57464000.000000,3000.000000,153487000.000000,0.000000,2975000000.000000,0.000000,36280000.000000,0.000000,57464000.000000,0.000000,3000.000000,0.000000,153487000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38778,198.199.96.210,138.68.177.159,TCP,38778,8080(http-alt),6440780000.000000,50.000000,0.000000,50.000000,17745.000000,354.900000,5.862593,348.000000,374.000000,0.000000,17745.000000,354.900000,354.900000,0.000000,5.862593,0.000000,348.000000,0.000000,374.000000,131444000.000000,3193000.000000,129651000.000000,145190000.000000,0.000000,6440780000.000000,0.000000,131444000.000000,0.000000,3193000.000000,0.000000,129651000.000000,0.000000,145190000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58936,198.199.96.210,138.68.177.159,TCP,58936,8080(http-alt),923966000.000000,29.000000,0.000000,29.000000,3555.000000,122.586207,123.261292,66.000000,398.000000,0.000000,3555.000000,122.586207,122.586207,0.000000,123.261292,0.000000,66.000000,0.000000,398.000000,32998000.000000,53028000.000000,2000.000000,133357000.000000,0.000000,923966000.000000,0.000000,32998000.000000,0.000000,53028000.000000,0.000000,2000.000000,0.000000,133357000.000000
198.199.96.210--138.68.177.159--TCP--58632--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58632,543801000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6631000.000000,29224000.000000,1000.000000,137565000.000000,0.000000,543801000.000000,0.000000,6631000.000000,0.000000,29224000.000000,0.000000,1000.000000,0.000000,137565000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37104,198.199.96.210,138.68.177.159,TCP,37104,8080(http-alt),2622058000.000000,59.000000,0.000000,59.000000,9830.000000,166.610169,151.564946,66.000000,402.000000,0.000000,9830.000000,166.610169,166.610169,0.000000,151.564946,0.000000,66.000000,0.000000,402.000000,45207000.000000,61053000.000000,3000.000000,142473000.000000,0.000000,2622058000.000000,0.000000,45207000.000000,0.000000,61053000.000000,0.000000,3000.000000,0.000000,142473000.000000
198.199.96.210--138.68.177.159--TCP--38770--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38770,6439208000.000000,50.000000,0.000000,50.000000,8750.000000,175.000000,0.000000,175.000000,175.000000,0.000000,8750.000000,175.000000,175.000000,0.000000,0.000000,0.000000,175.000000,0.000000,175.000000,131412000.000000,2432000.000000,129606000.000000,143552000.000000,0.000000,6439208000.000000,0.000000,131412000.000000,0.000000,2432000.000000,0.000000,129606000.000000,0.000000,143552000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43284,198.199.96.210,138.68.177.159,TCP,43284,8080(http-alt),654964000.000000,20.000000,0.000000,20.000000,2308.000000,115.400000,116.490085,66.000000,395.000000,0.000000,2308.000000,115.400000,115.400000,0.000000,116.490085,0.000000,66.000000,0.000000,395.000000,34471000.000000,52938000.000000,3000.000000,131673000.000000,0.000000,654964000.000000,0.000000,34471000.000000,0.000000,52938000.000000,0.000000,3000.000000,0.000000,131673000.000000
198.199.96.210--138.68.177.159--TCP--40182--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40182,539931000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6584000.000000,29018000.000000,1000.000000,137141000.000000,0.000000,539931000.000000,0.000000,6584000.000000,0.000000,29018000.000000,0.000000,1000.000000,0.000000,137141000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--40254,198.199.96.210,138.68.177.159,TCP,40254,8080(http-alt),3328970000.000000,83.000000,0.000000,83.000000,13970.000000,168.313253,151.513881,66.000000,409.000000,0.000000,13970.000000,168.313253,168.313253,0.000000,151.513881,0.000000,66.000000,0.000000,409.000000,40597000.000000,59945000.000000,5000.000000,138519000.000000,0.000000,3328970000.000000,0.000000,40597000.000000,0.000000,59945000.000000,0.000000,5000.000000,0.000000,138519000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37118,198.199.96.210,138.68.177.159,TCP,37118,8080(http-alt),1611439000.000000,48.000000,0.000000,48.000000,6773.000000,141.104167,137.361937,66.000000,399.000000,0.000000,6773.000000,141.104167,141.104167,0.000000,137.361937,0.000000,66.000000,0.000000,399.000000,34285000.000000,55246000.000000,2000.000000,135242000.000000,0.000000,1611439000.000000,0.000000,34285000.000000,0.000000,55246000.000000,0.000000,2000.000000,0.000000,135242000.000000
198.199.96.210--138.68.177.159--TCP--43110--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43110,534420000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6517000.000000,28724000.000000,2000.000000,134421000.000000,0.000000,534420000.000000,0.000000,6517000.000000,0.000000,28724000.000000,0.000000,2000.000000,0.000000,134421000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--40432,198.199.96.210,138.68.177.159,TCP,40432,8080(http-alt),3469043000.000000,83.000000,0.000000,83.000000,12376.000000,149.108434,142.596069,66.000000,408.000000,0.000000,12376.000000,149.108434,149.108434,0.000000,142.596069,0.000000,66.000000,0.000000,408.000000,42305000.000000,58875000.000000,4000.000000,133652000.000000,0.000000,3469043000.000000,0.000000,42305000.000000,0.000000,58875000.000000,0.000000,4000.000000,0.000000,133652000.000000
198.199.96.210--138.68.177.159--TCP--38778--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38778,6440845000.000000,50.000000,0.000000,50.000000,8750.000000,175.000000,0.000000,175.000000,175.000000,0.000000,8750.000000,175.000000,175.000000,0.000000,0.000000,0.000000,175.000000,0.000000,175.000000,131445000.000000,3196000.000000,129664000.000000,145187000.000000,0.000000,6440845000.000000,0.000000,131445000.000000,0.000000,3196000.000000,0.000000,129664000.000000,0.000000,145187000.000000
198.199.96.210--138.68.177.159--TCP--55346--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55346,286296000.000000,74.000000,0.000000,74.000000,166791.000000,2253.932432,1164.480818,66.000000,2962.000000,0.000000,166791.000000,2253.932432,2253.932432,0.000000,1164.480818,0.000000,66.000000,0.000000,2962.000000,3921000.000000,23275000.000000,1000.000000,142843000.000000,0.000000,286296000.000000,0.000000,3921000.000000,0.000000,23275000.000000,0.000000,1000.000000,0.000000,142843000.000000
198.199.96.210--138.68.177.159--TCP--43076--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43076,529032000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6451000.000000,28414000.000000,5000.000000,132625000.000000,0.000000,529032000.000000,0.000000,6451000.000000,0.000000,28414000.000000,0.000000,5000.000000,0.000000,132625000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58884,198.199.96.210,138.68.177.159,TCP,58884,8080(http-alt),3369155000.000000,83.000000,0.000000,83.000000,12980.000000,156.385542,145.779982,66.000000,400.000000,0.000000,12980.000000,156.385542,156.385542,0.000000,145.779982,0.000000,66.000000,0.000000,400.000000,41087000.000000,59551000.000000,3000.000000,143756000.000000,0.000000,3369155000.000000,0.000000,41087000.000000,0.000000,59551000.000000,0.000000,3000.000000,0.000000,143756000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37034,198.199.96.210,138.68.177.159,TCP,37034,8080(http-alt),3449494000.000000,83.000000,0.000000,83.000000,13977.000000,168.397590,151.626041,66.000000,398.000000,0.000000,13977.000000,168.397590,168.397590,0.000000,151.626041,0.000000,66.000000,0.000000,398.000000,42067000.000000,60185000.000000,3000.000000,136131000.000000,0.000000,3449494000.000000,0.000000,42067000.000000,0.000000,60185000.000000,0.000000,3000.000000,0.000000,136131000.000000
198.199.96.210--138.68.177.159--TCP--40264--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40264,528467000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6444000.000000,28404000.000000,4000.000000,132761000.000000,0.000000,528467000.000000,0.000000,6444000.000000,0.000000,28404000.000000,0.000000,4000.000000,0.000000,132761000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--50058,198.199.96.210,138.68.177.159,TCP,50058,8080(http-alt),4027945000.000000,83.000000,0.000000,83.000000,15594.000000,187.879518,157.858362,66.000000,396.000000,0.000000,15594.000000,187.879518,187.879518,0.000000,157.858362,0.000000,66.000000,0.000000,396.000000,49121000.000000,62598000.000000,3000.000000,138003000.000000,0.000000,4027945000.000000,0.000000,49121000.000000,0.000000,62598000.000000,0.000000,3000.000000,0.000000,138003000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55610,198.199.96.210,138.68.177.159,TCP,55610,8080(http-alt),2542058000.000000,83.000000,0.000000,83.000000,10715.000000,129.096386,128.881436,66.000000,399.000000,0.000000,10715.000000,129.096386,129.096386,0.000000,128.881436,0.000000,66.000000,0.000000,399.000000,31000000.000000,53577000.000000,3000.000000,134116000.000000,0.000000,2542058000.000000,0.000000,31000000.000000,0.000000,53577000.000000,0.000000,3000.000000,0.000000,134116000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--40180,198.199.96.210,138.68.177.159,TCP,40180,8080(http-alt),1219827000.000000,27.000000,0.000000,27.000000,4729.000000,175.148148,154.409437,66.000000,412.000000,0.000000,4729.000000,175.148148,175.148148,0.000000,154.409437,0.000000,66.000000,0.000000,412.000000,46916000.000000,61132000.000000,16000.000000,137134000.000000,0.000000,1219827000.000000,0.000000,46916000.000000,0.000000,61132000.000000,0.000000,16000.000000,0.000000,137134000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43038,198.199.96.210,138.68.177.159,TCP,43038,8080(http-alt),4009904000.000000,83.000000,0.000000,83.000000,15304.000000,184.385542,157.364731,66.000000,400.000000,0.000000,15304.000000,184.385542,184.385542,0.000000,157.364731,0.000000,66.000000,0.000000,400.000000,48901000.000000,62485000.000000,4000.000000,137209000.000000,0.000000,4009904000.000000,0.000000,48901000.000000,0.000000,62485000.000000,0.000000,4000.000000,0.000000,137209000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--36856,198.199.96.210,138.68.177.159,TCP,36856,8080(http-alt),3885508000.000000,79.000000,0.000000,79.000000,14705.000000,186.139241,157.758326,66.000000,401.000000,0.000000,14705.000000,186.139241,186.139241,0.000000,157.758326,0.000000,66.000000,0.000000,401.000000,49814000.000000,62437000.000000,4000.000000,134528000.000000,0.000000,3885508000.000000,0.000000,49814000.000000,0.000000,62437000.000000,0.000000,4000.000000,0.000000,134528000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38184,198.199.96.210,138.68.177.159,TCP,38184,8080(http-alt),3594670000.000000,83.000000,0.000000,83.000000,14304.000000,172.337349,153.147875,66.000000,398.000000,0.000000,14304.000000,172.337349,172.337349,0.000000,153.147875,0.000000,66.000000,0.000000,398.000000,43837000.000000,60860000.000000,4000.000000,133975000.000000,0.000000,3594670000.000000,0.000000,43837000.000000,0.000000,60860000.000000,0.000000,4000.000000,0.000000,133975000.000000
198.199.96.210--138.68.177.159--TCP--38796--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38796,6437923000.000000,50.000000,0.000000,50.000000,8750.000000,175.000000,0.000000,175.000000,175.000000,0.000000,8750.000000,175.000000,175.000000,0.000000,0.000000,0.000000,175.000000,0.000000,175.000000,131386000.000000,2630000.000000,129617000.000000,145008000.000000,0.000000,6437923000.000000,0.000000,131386000.000000,0.000000,2630000.000000,0.000000,129617000.000000,0.000000,145008000.000000
198.199.96.210--138.68.177.159--TCP--37034--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),37034,655220000.000000,83.000000,0.000000,83.000000,195494.000000,2355.349398,1068.303513,66.000000,2962.000000,0.000000,195494.000000,2355.349398,2355.349398,0.000000,1068.303513,0.000000,66.000000,0.000000,2962.000000,7990000.000000,31288000.000000,4000.000000,131319000.000000,0.000000,655220000.000000,0.000000,7990000.000000,0.000000,31288000.000000,0.000000,4000.000000,0.000000,131319000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55548,198.199.96.210,138.68.177.159,TCP,55548,8080(http-alt),4397224000.000000,83.000000,0.000000,83.000000,15933.000000,191.963855,159.031136,66.000000,399.000000,0.000000,15933.000000,191.963855,191.963855,0.000000,159.031136,0.000000,66.000000,0.000000,399.000000,53624000.000000,62652000.000000,3000.000000,145670000.000000,0.000000,4397224000.000000,0.000000,53624000.000000,0.000000,62652000.000000,0.000000,3000.000000,0.000000,145670000.000000
198.199.96.210--138.68.177.159--TCP--38340--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38340,941578000.000000,83.000000,0.000000,83.000000,193386.000000,2329.951807,1118.803512,66.000000,2962.000000,0.000000,193386.000000,2329.951807,2329.951807,0.000000,1118.803512,0.000000,66.000000,0.000000,2962.000000,11482000.000000,35245000.000000,5000.000000,154941000.000000,0.000000,941578000.000000,0.000000,11482000.000000,0.000000,35245000.000000,0.000000,5000.000000,0.000000,154941000.000000
198.199.96.210--138.68.177.159--TCP--58702--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58702,546410000.000000,83.000000,0.000000,83.000000,193066.000000,2326.096386,1129.907914,103.000000,2962.000000,0.000000,193066.000000,2326.096386,2326.096386,0.000000,1129.907914,0.000000,103.000000,0.000000,2962.000000,6663000.000000,29358000.000000,2000.000000,138056000.000000,0.000000,546410000.000000,0.000000,6663000.000000,0.000000,29358000.000000,0.000000,2000.000000,0.000000,138056000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58912,198.199.96.210,138.68.177.159,TCP,58912,8080(http-alt),2746661000.000000,78.000000,0.000000,78.000000,11019.000000,141.269231,137.184199,66.000000,395.000000,0.000000,11019.000000,141.269231,141.269231,0.000000,137.184199,0.000000,66.000000,0.000000,395.000000,35670000.000000,57743000.000000,3000.000000,157629000.000000,0.000000,2746661000.000000,0.000000,35670000.000000,0.000000,57743000.000000,0.000000,3000.000000,0.000000,157629000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58640,198.199.96.210,138.68.177.159,TCP,58640,8080(http-alt),2705656000.000000,62.000000,0.000000,62.000000,10634.000000,171.516129,152.915509,66.000000,399.000000,0.000000,10634.000000,171.516129,171.516129,0.000000,152.915509,0.000000,66.000000,0.000000,399.000000,44355000.000000,60792000.000000,45000.000000,137529000.000000,0.000000,2705656000.000000,0.000000,44355000.000000,0.000000,60792000.000000,0.000000,45000.000000,0.000000,137529000.000000
198.199.96.210--138.68.177.159--TCP--5288--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),5288,926532000.000000,83.000000,0.000000,83.000000,193386.000000,2329.951807,1118.803512,66.000000,2962.000000,0.000000,193386.000000,2329.951807,2329.951807,0.000000,1118.803512,0.000000,66.000000,0.000000,2962.000000,11299000.000000,34553000.000000,1000.000000,139535000.000000,0.000000,926532000.000000,0.000000,11299000.000000,0.000000,34553000.000000,0.000000,1000.000000,0.000000,139535000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38798,198.199.96.210,138.68.177.159,TCP,38798,8080(http-alt),6426041000.000000,51.000000,0.000000,51.000000,17771.000000,348.450980,40.173796,66.000000,375.000000,0.000000,17771.000000,348.450980,348.450980,0.000000,40.173796,0.000000,66.000000,0.000000,375.000000,128520000.000000,3315000.000000,421000.000000,140887000.000000,0.000000,6426041000.000000,0.000000,128520000.000000,0.000000,3315000.000000,0.000000,421000.000000,0.000000,140887000.000000
198.199.96.210--138.68.177.159--TCP--58896--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58896,926789000.000000,83.000000,0.000000,83.000000,193386.000000,2329.951807,1118.803512,66.000000,2962.000000,0.000000,193386.000000,2329.951807,2329.951807,0.000000,1118.803512,0.000000,66.000000,0.000000,2962.000000,11302000.000000,34573000.000000,1000.000000,136364000.000000,0.000000,926789000.000000,0.000000,11302000.000000,0.000000,34573000.000000,0.000000,1000.000000,0.000000,136364000.000000
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38086,198.199.96.210,138.68.177.159,TCP,38086,8080(http-alt),3355923000.000000,83.000000,0.000000,83.000000,13630.000000,164.216867,149.603657,66.000000,396.000000,0.000000,13630.000000,164.216867,164.216867,0.000000,149.603657,0.000000,66.000000,0.000000,396.000000,40925000.000000,59615000.000000,3000.000000,139172000.000000,0.000000,3355923000.000000,0.000000,40925000.000000,0.000000,59615000.000000,0.000000,3000.000000,0.000000,139172000.000000
